# RA Dec
5.613831709999999475e+01 -7.364848000000000505e-01
7.560960799999999260e+00 9.386049999999999116e-01
3.557820128999999838e+02 -1.711940000000000128e-01
3.113855591000000231e+02 -2.003000000000000058e-01
3.554143066000000317e+02 -4.707709999999999950e-01
3.161963196000000380e+02 1.178107299999999968e+00
3.210024108999999726e+02 4.234520000000000506e-01
2.726242100000000335e+00 4.575919999999999987e-01
3.181684875000000261e+02 1.164637000000000144e+00
3.253458861999999954e+02 -2.280189999999999995e-01
3.499654846000000248e+02 1.152495899999999907e+00
3.219413146999999640e+02 -3.556710000000000149e-01
3.181596984999999904e+02 1.195975999999999928e+00
3.329622191999999927e+02 1.791900000000000090e-02
3.098918456999999762e+02 -7.460919999999999774e-01
3.371734923999999864e+02 3.716150000000000286e-01
7.541917800000000227e+00 -9.583011999999998531e-01
3.274147948999999471e+02 7.237949999999999662e-01
3.391782531999999719e+02 -1.183281199999999922e+00
3.112969400000000064e+01 -7.737649999999999251e-01
3.226934813999999960e+02 1.043123000000000022e+00
2.887221909999999880e+01 -1.102114199999999933e+00
3.217642516999999884e+02 6.718000000000000881e-03
3.140972899999999868e+02 5.955660000000000398e-01
3.215076903999999445e+02 7.132020000000000026e-01
2.893594499999999847e+00 2.518429999999999835e-01
3.591073913999999832e+02 7.724439999999999085e-01
3.203827819999999633e+02 7.171300000000000452e-01
2.624239349999999860e+01 6.938640000000000363e-01
3.140592041000000449e+02 9.828040000000001220e-01
2.324447439999999787e+01 -6.362299999999999900e-02
4.669309620000000649e+01 -1.228520000000000056e+00
1.596346000000000132e+01 -6.840749999999999886e-01
3.220318909000000076e+02 -2.497780000000000278e-01
2.576345060000000231e+01 -7.316708000000000656e-01
3.313457031000000370e+02 -3.576590000000000047e-01
2.565909960000000112e+01 -4.705640000000000378e-01
2.576277000000000150e+00 -1.167877899999999913e+00
8.040312799999998816e+00 -1.692809999999999870e-01
4.174311829999999901e+01 5.520229999999999304e-01
1.450129030000000263e+01 9.430582000000000686e-01
3.187723693999999455e+02 -1.162115000000000009e+00
1.928541949999999972e+01 -4.396430000000000060e-01
3.596057128999999577e+02 -5.196129999999999916e-01
3.126073913999999832e+02 9.223299999999998722e-01
3.121380919999999719e+02 -3.328630000000000200e-01
3.474313740000000195e+01 -2.279300000000000215e-01
3.264012146000000030e+02 -5.955829999999999735e-01
4.411760799999999705e+00 7.919918000000000236e-01
3.159967041000000449e+02 -1.637599999999999820e-02
4.608238599999999963e+01 9.315069999999999739e-01
1.151696010000000037e+01 -2.919999999999999818e-01
3.531174926999999570e+02 1.151559800000000022e+00
3.572766879999999645e+01 -6.796769000000000283e-01
3.578610840000000053e+02 -4.874919999999999809e-01
3.096750183000000334e+02 8.272940000000000849e-01
3.583967896000000337e+02 6.386990000000000167e-01
3.793333049999999673e+01 -7.108800000000000674e-01
3.124530333999999812e+02 -3.031309999999999838e-01
2.607956900000000022e+00 9.132379999999998832e-01
3.402554931999999894e+02 6.258850000000000247e-01
3.371734923999999864e+02 3.716150000000000286e-01
3.572766879999999645e+01 -6.796769000000000283e-01
3.302620543999999541e+02 4.453039999999999776e-01
3.134810486000000083e+02 -1.915119999999999878e-01
3.578610840000000053e+02 -4.874919999999999809e-01
1.381326199999999993e+01 1.151424200000000120e+00
1.086345399999999906e+00 4.782369999999999677e-01
5.167086099999999682e+00 1.850779999999999925e-01
7.877142000000000088e+00 3.328360000000000207e-01
2.624239349999999860e+01 6.938640000000000363e-01
4.856091690000000227e+01 -4.301300000000000123e-01
3.588294372999999950e+02 -4.779390000000000582e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.095567017000000192e+02 -7.094930000000000403e-01
1.176808169999999976e+01 -3.162840000000000096e-01
1.924562069999999991e+01 4.498689999999999634e-01
3.413508301000000529e+02 -1.022182900000000005e+00
1.866925050000000041e+01 -4.825409999999999977e-01
3.583967896000000337e+02 6.386990000000000167e-01
3.288396912000000043e+02 -2.642739999999999534e-01
3.364677428999999620e+02 -1.231402000000000108e+00
3.450506896999999640e+02 1.116857999999999906e+00
3.431514893000000370e+02 -4.667970000000000175e-01
3.297712708000000248e+02 -1.062828899999999965e+00
2.875750920000000121e+01 -2.799809999999999799e-01
3.089908446999999683e+02 5.445512000000000130e-01
2.409610939999999957e+01 5.054200000000000359e-02
3.111584660000000113e+01 -1.210986000000000118e+00
3.124544372999999950e+02 4.372789999999999733e-01
2.607956900000000022e+00 9.132379999999998832e-01
1.078717900000000007e+01 1.205268000000000006e+00
3.250583801000000221e+02 -2.173350000000000004e-01
1.037063999999999986e+00 -1.641320000000000001e-01
3.578610840000000053e+02 -4.874919999999999809e-01
3.272536011000000258e+02 8.118830000000000213e-01
1.034100149999999907e+01 -5.827189999999999870e-01
5.415591049999999740e+01 5.774060000000000858e-01
6.225599999999999190e-02 6.439319999999999489e-01
3.449946898999999689e+02 -1.871059999999999945e-01
3.941968539999999876e+01 1.192968999999999946e+00
1.504387000000000185e+01 6.275541999999999510e-01
4.898029710000000136e+01 -1.077584000000000097e+00
3.459639586999999779e+02 8.060789999999999900e-01
1.619188690000000008e+01 4.871960000000000179e-01
3.523043823000000430e+02 -1.850880000000000025e-01
3.140972899999999868e+02 5.955660000000000398e-01
3.287030944999999633e+02 -1.111527199999999826e+00
3.546442566000000056e+02 8.902419999999999778e-01
1.680095669999999686e+01 -9.128169999999999895e-01
3.279086914000000093e+02 5.395419999999999661e-01
5.916984560000000215e+01 -1.547169999999999934e-01
3.120520020000000159e+02 -1.217271999999999910e+00
2.078721050000000048e+01 1.238467899999999844e+00
1.742754939999999664e+01 3.460260000000000002e-01
4.225526049999999856e+01 -5.970130000000000159e-01
3.243901671999999508e+02 -5.015140000000000153e-01
1.474164959999999880e+01 -8.608300000000000674e-02
3.173262938999999960e+02 7.037860000000000227e-01
3.100542908000000466e+02 1.179794199999999904e+00
4.308558649999999801e+01 4.597510000000000208e-01
3.173187866000000668e+02 -6.560169999999999613e-01
2.113647459999999967e+01 3.843820000000000014e-01
3.223640441999999666e+02 -6.955149999999999944e-01
3.524472046000000205e+02 2.159349999999999881e-01
2.411873049999999807e+01 -6.717579999999999663e-01
2.127414699999999925e+01 7.703750000000000320e-01
3.257386168999999541e+02 1.090775000000000050e+00
3.271708983999999987e+02 1.249218899999999799e+00
1.707061000000000206e+01 5.674350000000000227e-01
3.098273315000000139e+02 -2.005920000000000203e-01
3.190778808999999683e+02 -1.222842199999999879e+00
3.140972899999999868e+02 5.955660000000000398e-01
3.121799926999999570e+02 -1.022964999999999902e+00
5.887854390000000393e+01 -6.115140000000000020e-01
3.371734923999999864e+02 3.716150000000000286e-01
2.224528310000000175e+01 -7.148799999999999599e-02
8.115222900000000905e+00 9.043979999999999242e-01
3.398896483999999987e+02 -9.924850000000000616e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.312673950000000218e+02 9.172059999999999658e-01
3.572766879999999645e+01 -6.796769000000000283e-01
1.695082470000000185e+01 1.044461599999999990e+00
3.515084838999999874e+02 4.072370000000000156e-01
4.143066790000000310e+01 9.784900000000000542e-02
3.119330443999999716e+02 3.695630000000000304e-01
3.432643129999999587e+01 -7.239550000000000152e-01
5.836100010000000538e+01 1.805000000000000007e-02
2.024194339999999670e+01 3.472499999999999892e-02
3.342173156999999719e+02 8.869087999999999417e-01
3.261208801000000221e+02 -6.694809999999999928e-01
3.509085693000000106e+02 2.780619999999999759e-01
5.737709050000000133e+01 1.886249999999999871e-01
3.464635620000000245e+02 -1.294740000000000058e-01
2.415720939999999928e+01 -1.076811199999999857e+00
2.747877689999999617e+01 -1.046907999999999950e+00
4.665969800000000056e+00 -2.175310000000000021e-01
3.212378845000000069e+02 1.067026999999999948e+00
3.349848328000000492e+02 2.153359999999999996e-01
3.341967162999999914e+02 -2.227570000000000106e-01
3.251234436000000301e+02 1.082710999999999979e+00
2.583708000000000027e+01 1.240005000000000024e+00
3.124413146999999640e+02 4.645400000000000224e-02
2.412173500000000193e+00 1.713790000000000036e-01
3.141474915000000010e+02 -4.729680000000000550e-01
3.104520873999999822e+02 -3.772940000000000182e-01
2.561000060000000289e+01 1.992009999999999892e-01
3.348529358000000116e+02 -6.804720000000000768e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.207166748000000212e+02 6.085770000000000346e-01
3.191907042999999931e+02 8.314010000000000566e-01
2.583708000000000027e+01 1.240005000000000024e+00
3.225548499999999930e+00 -2.496489999999999820e-01
2.583708000000000027e+01 1.240005000000000024e+00
3.116032103999999663e+02 1.226804299999999959e+00
3.216494141000000013e+02 3.976280000000000370e-01
1.255740830000000052e+01 -4.129100000000000548e-01
3.442707520000000159e+02 -6.712229999999999031e-01
3.591073913999999832e+02 7.724439999999999085e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.364343872000000033e+02 -7.919498000000000371e-01
3.396674805000000106e+02 3.429650000000000198e-01
1.826813699999999940e+01 5.837790000000000479e-01
3.264012146000000030e+02 -5.955829999999999735e-01
3.256403730000000252e+01 -2.425440000000000096e-01
3.095197143999999980e+02 1.239487899999999865e+00
3.120000916000000188e+02 7.805850000000000843e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.116923522999999818e+02 4.703510000000000191e-01
3.519893650000000207e+01 6.779430000000000733e-01
3.540838317999999845e+02 -2.964130000000000376e-01
3.556744080000000281e+02 -1.688000000000000056e-01
3.298805542000000059e+02 2.473640000000000005e-01
5.990571979999999996e+01 6.257610000000000117e-01
1.647168920000000014e+01 5.157010000000000760e-01
2.833840939999999975e+01 6.290661999999999088e-01
3.265868834999999990e+02 -1.103792199999999779e+00
5.844619799999999366e+00 -8.081359999999999655e-01
4.700713729999999657e+01 -1.086055999999999910e+00
3.124120178000000578e+02 -5.339129999999999709e-01
3.224277343999999630e+02 8.196649999999999769e-01
2.581745910000000066e+01 -1.121858000000000022e+00
3.134318848000000344e+02 2.156739999999999768e-01
6.550759799999999800e+00 -4.060579999999999745e-01
8.778145800000000776e+00 -1.147650700000000024e+00
3.208363953000000492e+02 4.154340000000000255e-01
3.321678466999999841e+02 9.095739999999999936e-01
3.530578308000000334e+02 -9.089719999999998912e-01
1.707061000000000206e+01 5.674350000000000227e-01
5.837130000000000374e-01 -8.730269999999999975e-01
3.143836365000000228e+02 -8.169020000000000170e-01
1.755714610000000064e+01 -6.739720000000000155e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.439964904999999931e+02 -1.056315200000000010e+00
3.592606506000000195e+02 -8.066790000000000349e-01
3.285394896999999901e+02 -8.136369999999999436e-01
3.226443176000000221e+02 -1.227361000000000146e+00
3.431514893000000370e+02 -4.667970000000000175e-01
3.663202290000000261e+01 -6.151170000000000249e-01
2.633811569999999946e+01 1.014583800000000036e+00
4.835799029999999732e+01 1.058188899999999988e+00
5.430395099999999253e+00 1.144515900000000030e+00
2.685768699999999853e+01 -4.545010000000000439e-01
4.205593110000000223e+01 2.848399999999999821e-01
4.474240110000000215e+01 -4.741939999999999489e-01
6.768040200000000617e+00 7.048609999999999598e-01
3.565883483999999726e+02 -5.498022000000000187e-01
3.137326659999999947e+02 8.582440000000000069e-01
4.687391660000000115e+01 -7.294720000000000093e-01
2.166331669999999932e+01 1.106889000000000012e+00
1.136077019999999926e+01 -3.176840000000000219e-01
5.603439709999999963e+01 -5.182970000000000077e-01
1.698474689999999754e+01 4.508069999999999578e-01
3.578610840000000053e+02 -4.874919999999999809e-01
3.144823913999999832e+02 8.471961999999999549e-01
3.370361022999999818e+02 1.060340000000000060e+00
3.591073913999999832e+02 7.724439999999999085e-01
3.364343872000000033e+02 -7.919498000000000371e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.190716553000000317e+02 -9.054879999999999596e-01
3.539641190000000393e+01 -7.606519999999999948e-01
3.207884827000000314e+02 -1.149649900000000002e+00
3.109547423999999864e+02 1.793269999999999864e-01
2.051942060000000012e+01 6.591529999999999889e-01
3.262157593000000588e+02 -1.255663999999999891e+00
1.866925050000000041e+01 -4.825409999999999977e-01
3.137707520000000159e+02 8.240999999999999714e-02
3.475034484999999904e+02 -8.783400000000000929e-02
3.371734923999999864e+02 3.716150000000000286e-01
3.278614807000000155e+02 2.770429999999999837e-01
3.211148986999999693e+02 6.973380000000000134e-01
2.127414699999999925e+01 7.703750000000000320e-01
3.483002930000000106e+02 -2.827419999999999933e-01
1.375158019999999937e+01 9.437402000000000291e-01
3.373903808999999683e+02 1.093111000000000166e+00
3.211768188000000350e+02 -1.069617899999999899e+00
5.603439709999999963e+01 -5.182970000000000077e-01
3.584471890000000371e+01 -8.801450000000000662e-01
3.211148986999999693e+02 6.973380000000000134e-01
1.056958009999999959e+01 1.132000899999999755e+00
2.566518590000000088e+01 1.155219999999999997e-01
3.523043823000000430e+02 -1.850880000000000025e-01
3.563597411999999736e+02 -2.278619999999999812e-01
3.553896483999999987e+02 -1.233747200000000044e+00
4.247661970000000764e+01 6.150869999999999393e-01
1.323760799999999804e+01 9.393600000000000838e-01
3.471333922999999686e+02 4.416590000000000238e-01
3.186257018999999673e+02 -4.932659999999999823e-01
2.025304989999999705e+01 -2.552789999999999782e-01
3.589933779999999786e+01 3.977340000000000320e-01
3.197042541999999798e+02 3.552649999999999975e-01
5.262396619999999814e+01 -9.883959999999999413e-01
3.208897400000000175e+02 8.782889999999999864e-01
2.467015650000000093e+01 -4.874770000000000492e-01
5.405421829999999517e+01 -8.709670000000000467e-01
1.958545899999999840e+00 -1.540890000000000037e-01
2.051942060000000012e+01 6.591529999999999889e-01
3.662870029999999844e+01 -6.175869999999999971e-01
3.106610106999999630e+02 -9.016920000000000490e-01
1.278363899999999909e+01 1.546049999999999924e-01
3.216074828999999795e+02 7.237200000000000299e-01
5.613831709999999475e+01 -7.364848000000000505e-01
2.058391950000000037e+01 -1.099015999999999993e+00
3.146446533000000159e+02 -6.792510000000000492e-01
8.778145800000000776e+00 -1.147650700000000024e+00
1.531622030000000123e+01 -9.231101999999998808e-01
2.804825019999999824e+01 -1.243662999999999963e+00
3.412190551999999570e+02 -8.991709999999999425e-01
1.169970990000000022e+01 -1.048479999999999968e-01
3.054503060000000403e+01 -1.257052899999999918e+00
3.435224915000000010e+02 1.257796999999999832e+00
3.575354003999999577e+02 -6.329700000000000604e-02
3.461043091000000231e+02 9.048292000000000002e-01
3.265868834999999990e+02 -1.103792199999999779e+00
3.112627563000000350e+02 9.647521999999999487e-01
3.269382934999999861e+02 8.287820000000000187e-01
2.432723049999999887e+01 -1.737339999999999995e-01
3.287440186000000040e+02 -5.381229999999999070e-01
3.482388000000000261e+02 8.379739999999999966e-01
3.475034484999999904e+02 -8.783400000000000929e-02
7.297161099999999401e+00 1.027839999999999865e+00
3.583967896000000337e+02 6.386990000000000167e-01
3.357795105000000149e+02 6.522180000000000755e-01
3.402869873000000212e+02 -1.102767899999999912e+00
3.133845900000000384e+01 2.935929999999999929e-01
1.127309890000000081e+01 5.285330000000000306e-01
3.274203491000000668e+02 3.227999999999999758e-01
3.158363036999999736e+02 -2.285270000000000079e-01
1.937137600000000148e+01 3.635019999999999918e-01
5.479370120000000099e+01 4.879590000000000316e-01
3.115514832000000069e+02 1.077862000000000098e+00
1.866925050000000041e+01 -4.825409999999999977e-01
